,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,status
11238,14022,0.73,0.9,5,184,3,0,0,IT,low,1
11239,14023,0.83,0.6,4,161,2,0,0,management,high,1
11240,14024,0.82,0.49,5,210,3,0,0,management,high,1
11241,14025,0.39,0.91,2,212,2,0,0,management,high,1
11242,14026,0.53,0.47,6,106,6,0,0,management,high,1
11243,14027,0.88,0.81,4,179,3,0,0,management,high,1
11244,14028,0.8,0.6,5,217,3,0,0,management,high,1
11245,14029,0.68,0.79,4,184,3,0,0,marketing,low,1
11246,14030,0.66,0.6,3,210,2,0,0,sales,low,1
11247,14031,0.61,0.61,4,246,2,0,0,accounting,low,1
11248,14032,0.74,0.55,4,262,3,0,0,support,low,1
11249,14033,0.61,0.83,4,245,3,1,1,technical,low,1
11250,14034,0.57,0.99,3,222,3,1,1,management,low,1
11251,14035,0.68,0.54,4,146,4,0,1,marketing,medium,1
11252,14036,0.75,0.79,4,263,3,0,1,marketing,medium,1
11253,14037,0.29,0.57,5,134,2,0,1,marketing,medium,1
11254,14038,0.81,0.81,5,250,4,0,1,sales,medium,1
11255,14039,0.53,0.68,4,173,3,0,0,sales,medium,1
11256,14040,0.42,0.96,6,173,3,0,0,sales,medium,1
11257,14041,0.64,0.67,4,252,3,1,0,sales,medium,1
11258,14042,0.63,0.5,2,230,4,0,0,sales,medium,1
11259,14043,0.81,0.81,4,212,2,1,0,sales,medium,1
11260,14044,0.71,0.66,5,187,2,0,0,sales,medium,1
11261,14045,0.7,0.83,5,241,2,0,0,sales,medium,1
11262,14046,0.53,1.0,3,164,4,0,0,IT,medium,1
11263,14047,0.16,0.93,6,218,6,1,0,product_mng,high,1
11264,14048,0.17,0.55,4,194,3,0,0,product_mng,low,1
11265,14049,0.7,0.95,3,158,2,0,0,product_mng,medium,1
11266,14050,0.43,0.88,2,149,4,0,0,product_mng,medium,1
11267,14051,0.49,0.62,4,161,2,0,0,IT,medium,1
11268,14052,0.5,0.9,5,226,2,0,0,management,high,1
11269,14053,0.57,0.59,2,111,2,0,0,management,high,1
11270,14054,0.68,0.75,4,258,3,0,0,management,high,1
11271,14055,0.62,0.61,3,266,2,0,0,management,high,1
11272,14056,0.69,0.75,3,253,3,0,0,management,high,1
11273,14057,0.63,0.7,5,160,3,0,0,management,high,1
11274,14058,0.76,0.62,5,230,3,1,0,marketing,low,1
11275,14059,0.62,0.76,5,198,3,0,0,sales,low,1
11276,14060,0.82,0.69,3,250,3,0,0,accounting,low,1
11277,14061,0.2,0.7,4,225,5,0,0,support,low,1
11278,14062,0.16,0.7,3,178,3,1,0,technical,low,1
11279,14063,0.2,0.78,4,196,3,0,0,management,low,1
11280,14064,0.53,0.51,4,240,2,0,0,marketing,low,1
11281,14065,0.71,0.63,3,204,3,0,0,marketing,low,1
11282,14066,0.7,0.93,3,250,3,0,0,marketing,low,1
11283,14067,0.92,0.94,2,224,2,0,0,sales,low,1
11284,14068,0.81,0.92,4,268,3,0,0,sales,low,1
11285,14069,0.79,0.62,5,167,3,0,0,sales,low,1
11286,14070,0.53,0.64,3,168,3,0,0,sales,low,1
11287,14071,0.51,0.56,4,168,2,0,0,sales,low,1
11288,14072,0.78,0.9,5,158,3,0,0,sales,low,1
11289,14073,0.5,0.91,3,240,3,0,0,sales,low,1
11290,14074,0.92,1.0,4,261,4,0,0,sales,medium,1
11291,14075,0.59,0.54,4,176,2,0,0,technical,medium,1
11292,14076,0.77,0.55,3,217,3,0,0,support,medium,1
11293,14077,0.74,0.87,5,224,2,0,0,support,medium,1
11294,14078,0.67,0.97,4,196,3,0,0,support,medium,1
11295,14079,0.56,0.59,3,223,3,0,0,support,medium,1
11296,14080,0.84,0.44,5,131,5,1,0,support,medium,1
11297,14081,0.53,0.77,2,167,2,0,0,support,medium,1
11298,14082,0.86,0.71,5,273,3,0,0,support,medium,1
11299,14083,0.77,0.68,3,98,3,0,0,support,medium,1
11300,14084,0.97,0.94,4,253,3,0,0,support,medium,1
11301,14085,0.69,0.87,5,174,3,0,0,support,medium,1
11302,14086,0.73,0.9,3,274,2,0,0,support,high,1
11303,14087,0.42,0.47,6,174,5,0,0,technical,low,1
11304,14088,0.4,0.47,5,173,5,0,0,technical,medium,1
11305,14089,0.33,0.41,2,198,4,0,0,technical,medium,1
11306,14090,0.68,0.66,3,238,2,0,0,management,medium,1
11307,14091,0.78,0.8,3,256,2,0,0,IT,medium,1
11308,14092,0.92,0.6,3,179,2,0,0,IT,low,1
11309,14093,0.66,0.66,4,273,4,1,0,IT,low,1
11310,14094,0.6,0.45,3,104,4,0,0,IT,low,1
11311,14095,0.86,0.83,4,208,3,1,0,IT,low,1
11312,14096,0.61,0.49,3,275,2,0,0,product_mng,low,1
11313,14097,0.71,0.68,3,231,2,1,0,product_mng,low,1
11314,14098,0.86,0.62,4,186,3,0,0,product_mng,low,1
11315,14099,0.96,0.59,3,241,3,0,0,product_mng,low,1
11316,14100,0.7,0.54,3,194,2,1,0,IT,low,1
11317,14101,0.38,0.49,4,196,3,0,1,management,high,1
11318,14102,0.39,0.75,6,185,3,0,1,management,high,1
11319,14103,0.49,0.4,2,148,2,1,1,management,high,1
11320,14104,0.78,0.62,4,150,3,0,1,management,high,1
11321,14105,0.74,0.79,5,121,5,0,1,management,high,1
11322,14106,0.82,0.76,4,266,3,0,1,management,high,1
11323,14107,0.6,0.42,2,109,6,0,0,sales,low,1
11324,14108,0.72,0.99,3,143,4,0,0,sales,low,1
11325,14109,0.73,0.97,3,174,3,0,0,sales,low,1
11326,14110,0.89,0.55,4,159,2,0,0,sales,medium,1
11327,14111,0.74,0.94,4,157,2,0,0,sales,medium,1
11328,14112,0.83,0.57,2,222,2,0,0,sales,medium,1
11329,14113,0.24,0.88,5,199,5,1,0,sales,medium,1
11330,14114,0.93,0.89,3,255,7,1,0,sales,medium,1
11331,14115,0.96,0.62,4,253,7,0,0,sales,medium,1
11332,14116,0.16,0.68,5,149,7,1,0,sales,medium,1
11333,14117,0.21,0.85,6,285,7,0,0,sales,medium,1
11334,14118,0.69,0.54,3,164,7,0,0,sales,medium,1
11335,14119,0.66,0.96,3,243,3,1,0,sales,medium,1
11336,14120,0.67,0.39,2,207,7,0,0,sales,medium,1
11337,14121,0.85,0.58,4,186,7,0,0,sales,medium,1
11338,14122,0.37,0.92,4,211,7,0,0,sales,high,1
11339,14123,0.64,0.64,2,190,3,0,0,sales,low,1
11340,14124,0.91,0.82,2,241,3,0,0,sales,medium,1
11341,14125,0.96,0.68,3,206,3,0,0,sales,medium,1
11342,14126,0.74,0.7,4,273,3,0,0,sales,medium,1
11343,14127,0.94,0.99,2,157,3,0,0,sales,medium,1
11344,14128,0.37,0.72,3,183,2,0,0,sales,low,1
11345,14129,0.92,0.85,3,151,6,1,0,sales,low,1
11346,14130,0.86,0.72,3,217,3,0,0,sales,low,1
11347,14131,0.66,0.49,5,235,8,1,0,sales,low,1
11348,14132,0.19,0.61,4,127,8,0,0,sales,low,1
11349,14133,0.65,0.61,5,167,8,0,0,sales,low,1
11350,14134,0.92,0.44,3,260,8,0,0,sales,low,1
11351,14135,0.83,0.8,3,240,8,0,0,sales,low,1
11352,14136,0.94,0.82,4,187,3,0,0,sales,low,1
11353,14137,0.42,0.69,3,126,2,0,0,sales,low,1
11354,14138,0.78,0.53,6,168,3,0,0,sales,low,1
11355,14139,0.58,0.76,4,197,5,0,0,sales,low,1
11356,14140,0.5,0.64,2,170,8,0,0,sales,low,1
11357,14141,0.82,0.76,3,219,8,1,0,IT,low,1
11358,14142,0.97,0.92,6,137,8,1,0,product_mng,low,1
11359,14143,0.8,0.93,3,225,4,0,0,product_mng,low,1
11360,14144,0.82,0.84,3,194,3,0,0,product_mng,low,1
11361,14145,0.95,0.99,5,251,4,0,0,product_mng,low,1
11362,14146,0.88,0.51,5,195,4,0,0,IT,low,1
11363,14147,0.5,0.86,3,180,7,0,1,management,high,1
11364,14148,0.53,0.8,2,225,7,1,1,management,high,1
11365,14149,0.82,0.74,3,229,7,0,1,management,high,1
11366,14150,0.15,0.74,6,144,7,0,1,management,high,1
11367,14151,0.92,0.7,3,129,3,0,1,management,high,1
11368,14152,0.53,0.74,3,172,10,0,1,management,high,1
11369,14153,0.58,1.0,4,220,10,0,0,marketing,medium,1
11370,14154,0.88,0.74,3,273,10,0,0,sales,medium,1
11371,14155,0.85,0.72,3,245,10,0,0,accounting,medium,1
11372,14156,0.99,0.68,5,264,10,1,0,support,medium,1
11373,14157,0.94,0.73,3,268,10,0,0,technical,medium,1
11374,14158,0.63,0.94,3,172,3,0,0,management,medium,1
11375,14159,0.85,0.9,3,245,3,0,0,marketing,medium,1
11376,14160,0.95,0.66,5,192,3,0,0,marketing,medium,1
11377,14161,0.71,0.66,3,268,4,0,0,marketing,high,1
11378,14162,0.49,0.88,4,244,3,0,0,sales,low,1
11379,14163,0.71,0.69,4,222,4,0,0,sales,medium,1
11380,14164,0.52,0.62,5,239,2,0,0,sales,medium,1
11381,14165,0.48,0.72,3,143,4,0,0,sales,medium,1
11382,14166,0.82,0.79,3,160,3,0,0,sales,medium,1
11383,14167,0.83,0.76,2,255,7,0,0,sales,low,1
11384,14168,0.85,0.87,4,152,7,0,0,sales,low,1
11385,14169,0.57,0.64,4,226,7,0,0,sales,low,1
11386,14170,0.16,0.63,5,266,7,0,0,IT,low,1
11387,14171,0.85,0.64,5,256,7,0,0,product_mng,low,1
11388,14172,0.82,0.67,3,198,3,1,0,product_mng,low,1
11389,14173,0.9,0.89,4,254,7,0,0,product_mng,low,1
11390,14174,0.92,0.64,2,104,7,0,0,product_mng,low,1
11391,14175,0.9,0.48,4,136,7,0,0,IT,low,1
11392,14176,0.82,0.8,5,205,3,0,0,IT,low,1
11393,14177,0.84,0.81,4,236,3,1,0,IT,low,1
11394,14178,0.92,0.65,3,176,3,0,0,IT,low,1
11395,14179,0.82,0.82,3,148,3,0,0,IT,low,1
11396,14180,0.8,0.8,4,146,3,1,0,IT,low,1
11397,14181,0.6,0.85,3,242,2,0,0,IT,low,1
11398,14182,0.14,0.38,5,115,6,1,0,marketing,high,1
11399,14183,0.85,0.89,4,150,3,0,0,accounting,high,1
11400,14184,0.55,0.81,3,239,8,0,0,accounting,high,1
11401,14185,0.49,0.71,4,178,8,0,0,IT,medium,1
11402,14186,0.82,0.58,5,263,8,0,0,IT,medium,1
11403,14187,0.59,0.77,3,272,8,0,0,management,high,1
11404,14188,0.9,0.82,3,133,8,0,0,marketing,medium,1
11405,14189,0.62,0.72,3,149,3,1,0,marketing,medium,1
11406,14190,0.61,0.68,3,193,2,0,0,marketing,medium,1
11407,14191,0.52,0.55,5,174,3,1,0,sales,medium,1
11408,14192,0.79,0.87,4,223,5,0,0,sales,medium,1
11409,14193,0.49,0.89,4,201,8,0,0,sales,medium,1
11410,14194,0.73,0.67,2,139,8,0,0,sales,medium,1
11411,14195,0.67,0.49,5,241,8,0,0,sales,medium,1
11412,14196,0.52,0.61,4,187,4,1,0,sales,medium,1
11413,14197,0.72,0.64,4,192,3,0,0,sales,medium,1
11414,14198,0.48,0.5,5,142,4,0,0,IT,medium,1
11415,14199,0.19,0.79,4,229,4,0,0,product_mng,medium,1
11416,14200,0.49,0.49,3,104,7,0,0,product_mng,high,1
11417,14201,0.9,0.76,3,255,7,0,0,product_mng,low,1
11418,14202,0.49,0.49,4,212,7,0,0,product_mng,medium,1
11419,14203,0.6,0.53,2,235,7,0,0,IT,medium,1
11420,14204,0.62,0.85,3,237,3,1,0,IT,medium,1
11421,14205,0.64,0.5,4,253,10,0,1,management,high,1
11422,14206,0.22,0.94,3,193,10,0,1,management,high,1
11423,14207,0.9,0.55,3,259,10,1,1,management,high,1
11424,14208,0.74,0.95,5,266,10,0,1,management,high,1
11425,14209,0.85,0.54,3,185,10,0,1,management,high,1
11426,14210,0.33,0.65,3,172,10,0,1,marketing,high,1
11427,14211,0.5,0.73,4,180,3,0,0,IT,low,1
0,1,0.38,0.53,2,157,3,0,0,sales,low,0
1,2,0.8,0.86,5,262,6,0,0,sales,medium,0
2,3,0.11,0.88,7,272,4,0,0,sales,medium,0
3,4,0.72,0.87,5,223,5,0,0,sales,low,0
4,5,0.37,0.52,2,159,3,0,0,sales,low,0
5,6,0.41,0.5,2,153,3,0,0,sales,low,0
6,7,0.1,0.77,6,247,4,0,0,sales,low,0
7,8,0.92,0.85,5,259,5,0,0,sales,low,0
8,9,0.89,1.0,5,224,5,0,0,sales,low,0
9,10,0.42,0.53,2,142,3,0,0,sales,low,0
10,11,0.45,0.54,2,135,3,0,0,sales,low,0
11,12,0.11,0.81,6,305,4,0,0,sales,low,0
12,13,0.84,0.92,4,234,5,0,0,sales,low,0
13,14,0.41,0.55,2,148,3,0,0,sales,low,0
14,15,0.36,0.56,2,137,3,0,0,sales,low,0
15,16,0.38,0.54,2,143,3,0,0,sales,low,0
16,17,0.45,0.47,2,160,3,0,0,sales,low,0
17,18,0.78,0.99,4,255,6,0,0,sales,low,0
18,19,0.45,0.51,2,160,3,1,1,sales,low,0
19,20,0.76,0.89,5,262,5,0,0,sales,low,0
20,21,0.11,0.83,6,282,4,0,0,sales,low,0
21,22,0.38,0.55,2,147,3,0,0,sales,low,0
22,23,0.09,0.95,6,304,4,0,0,sales,low,0
23,24,0.46,0.57,2,139,3,0,0,sales,low,0
24,25,0.4,0.53,2,158,3,0,0,sales,low,0
25,26,0.89,0.92,5,242,5,0,0,sales,low,0
26,27,0.82,0.87,4,239,5,0,0,sales,low,0
27,28,0.4,0.49,2,135,3,0,0,sales,low,0
28,29,0.41,0.46,2,128,3,0,0,accounting,low,0
29,30,0.38,0.5,2,132,3,0,0,accounting,low,0
30,31,0.09,0.62,6,294,4,0,0,accounting,low,0
31,32,0.45,0.57,2,134,3,0,0,hr,low,0
32,33,0.4,0.51,2,145,3,0,0,hr,low,0
33,34,0.45,0.55,2,140,3,0,0,hr,low,0
34,35,0.84,0.87,4,246,6,0,0,hr,low,0
35,36,0.1,0.94,6,255,4,0,0,technical,low,0
36,37,0.38,0.46,2,137,3,0,0,technical,low,0
37,38,0.45,0.5,2,126,3,0,0,technical,low,0
38,39,0.11,0.89,6,306,4,0,0,technical,low,0
39,40,0.41,0.54,2,152,3,0,0,technical,low,0
40,41,0.87,0.88,5,269,5,0,0,technical,low,0
41,42,0.45,0.48,2,158,3,0,0,technical,low,0
42,43,0.4,0.46,2,127,3,0,0,technical,low,0
43,44,0.1,0.8,7,281,4,0,0,technical,low,0
44,45,0.09,0.89,6,276,4,0,0,technical,low,0
45,46,0.84,0.74,3,182,4,0,0,technical,low,0
46,47,0.4,0.55,2,147,3,0,0,support,low,0
47,48,0.57,0.7,3,273,6,0,0,support,low,0
48,49,0.4,0.54,2,148,3,0,0,support,low,0
49,50,0.43,0.47,2,147,3,0,0,support,low,0
50,51,0.13,0.78,6,152,2,0,0,support,low,0
51,52,0.44,0.55,2,135,3,0,0,support,low,0
52,53,0.38,0.55,2,134,3,0,0,support,low,0
53,54,0.39,0.54,2,132,3,0,0,support,low,0
54,55,0.1,0.92,7,307,4,0,0,support,low,0
55,56,0.37,0.46,2,140,3,0,0,support,low,0
56,57,0.11,0.94,7,255,4,0,0,support,low,0
57,58,0.1,0.81,6,309,4,0,0,technical,low,0
58,59,0.38,0.54,2,128,3,0,0,technical,low,0
59,60,0.85,1.0,4,225,5,0,0,technical,low,0
60,61,0.85,0.91,5,226,5,0,0,management,medium,0
61,62,0.11,0.93,7,308,4,0,0,IT,medium,0
62,63,0.1,0.95,6,244,5,0,0,IT,medium,0
63,64,0.36,0.56,2,132,3,0,0,IT,medium,0
64,65,0.11,0.94,6,286,4,0,0,IT,medium,0
65,66,0.81,0.7,6,161,4,0,0,IT,medium,0
66,67,0.43,0.54,2,153,3,0,0,product_mng,medium,0
67,68,0.9,0.98,4,264,6,0,0,product_mng,medium,0
68,69,0.76,0.86,5,223,5,1,0,product_mng,medium,0
69,70,0.43,0.5,2,135,3,0,0,product_mng,medium,0
70,71,0.74,0.99,2,277,3,0,0,IT,medium,0
71,72,0.09,0.77,5,275,4,0,0,product_mng,medium,0
72,73,0.45,0.49,2,149,3,0,0,product_mng,high,0
73,74,0.09,0.87,7,295,4,0,0,product_mng,low,0
74,75,0.11,0.97,6,277,4,0,0,product_mng,medium,0
75,76,0.11,0.79,7,306,4,0,0,product_mng,medium,0
76,77,0.1,0.83,6,295,4,0,0,product_mng,medium,0
77,78,0.4,0.54,2,137,3,0,0,marketing,medium,0
78,79,0.43,0.56,2,157,3,0,0,sales,low,0
79,80,0.39,0.56,2,142,3,0,0,accounting,low,0
80,81,0.45,0.54,2,140,3,0,0,support,low,0
81,82,0.38,0.49,2,151,3,0,0,technical,low,0
82,83,0.79,0.59,4,139,3,0,1,management,low,0
83,84,0.84,0.85,4,249,6,0,0,marketing,low,0
84,85,0.11,0.77,6,291,4,0,0,marketing,low,0
85,86,0.11,0.87,6,305,4,0,0,marketing,low,0
86,87,0.17,0.84,5,232,3,0,0,sales,low,0
87,88,0.44,0.45,2,132,3,0,0,sales,low,0
88,89,0.37,0.57,2,130,3,0,0,sales,low,0
89,90,0.1,0.79,6,291,4,0,0,sales,low,0
90,91,0.4,0.5,2,130,3,0,0,sales,low,0
91,92,0.89,1.0,5,246,5,0,0,sales,low,0
92,93,0.42,0.48,2,143,3,0,0,sales,low,0
93,94,0.46,0.55,2,129,3,0,0,sales,low,0
94,95,0.09,0.83,6,255,4,0,0,sales,low,0
95,96,0.37,0.51,2,155,3,0,0,sales,low,0
96,97,0.1,0.77,6,265,4,0,0,sales,low,0
97,98,0.1,0.84,6,279,4,0,0,sales,low,0
98,99,0.11,0.97,6,284,4,0,0,sales,low,0
99,100,0.9,1.0,5,221,6,0,0,sales,medium,0
100,101,0.38,0.52,2,154,3,0,0,sales,medium,0
101,102,0.36,0.52,2,147,3,0,0,sales,medium,0
102,103,0.42,0.46,2,150,3,0,0,sales,medium,0
103,104,0.09,0.94,7,267,4,0,0,sales,medium,0
104,105,0.43,0.52,2,158,3,0,0,sales,medium,0
105,106,0.24,0.46,7,224,5,0,0,accounting,medium,0
106,107,0.91,1.0,4,257,5,0,0,accounting,medium,0
107,108,0.44,0.5,2,148,3,0,0,accounting,medium,0
108,109,0.71,0.87,3,177,4,0,0,hr,medium,0
109,110,0.4,0.49,2,155,3,0,0,hr,medium,0
110,111,0.43,0.47,2,144,3,0,0,hr,medium,0
111,112,0.09,0.85,6,289,4,0,0,hr,high,0
112,113,0.43,0.52,2,160,3,0,0,technical,low,0
113,114,0.9,0.96,4,258,5,0,0,technical,medium,0
114,115,0.84,1.0,5,234,5,0,0,technical,medium,0
115,116,0.37,0.48,2,137,3,0,0,technical,medium,0
116,117,0.86,0.68,5,263,2,0,0,technical,medium,0
117,118,0.11,0.84,6,251,4,0,0,technical,low,0
118,119,0.37,0.57,2,133,3,0,0,technical,low,0
119,120,0.4,0.46,2,132,3,0,0,technical,low,0
120,121,0.14,0.62,4,158,4,1,0,technical,low,0
121,122,0.4,0.46,2,135,3,0,0,technical,low,0
122,123,0.75,1.0,4,216,6,0,0,technical,low,0
123,124,0.11,0.84,6,300,5,1,0,support,low,0
124,125,0.46,0.49,2,138,3,0,0,support,low,0
125,126,0.11,0.92,6,260,4,0,0,support,low,0
126,127,0.38,0.49,2,132,3,0,0,support,low,0
127,128,0.7,0.89,3,183,5,0,0,support,low,0
128,129,0.09,0.82,6,250,4,0,0,support,low,0
129,130,0.37,0.45,2,151,3,0,0,support,low,0
130,131,0.1,0.83,6,292,4,0,0,support,low,0
131,132,0.38,0.57,2,140,3,0,0,support,low,0
132,133,0.9,1.0,5,221,5,0,0,support,low,0
133,134,0.44,0.51,2,138,3,0,0,support,low,0
134,135,0.36,0.5,2,132,3,0,0,technical,low,0
135,136,0.31,0.84,7,133,5,0,0,technical,low,0
136,137,0.1,0.84,6,283,4,1,0,technical,low,0
137,138,0.42,0.48,2,129,3,0,0,management,low,0
138,139,0.74,1.0,4,249,5,0,0,IT,low,0
139,140,0.73,0.87,5,257,5,0,0,IT,low,0
140,141,0.09,0.96,6,245,4,0,0,IT,low,0
141,142,0.45,0.53,2,155,3,0,0,IT,low,0
142,143,0.11,0.8,6,256,4,0,0,IT,low,0
143,144,0.37,0.47,2,152,3,0,0,product_mng,low,0
144,145,0.84,0.99,4,267,5,0,0,product_mng,low,0
145,146,0.41,0.46,2,151,3,0,0,product_mng,low,0
146,147,0.76,0.92,4,239,5,0,0,product_mng,low,0
147,148,0.11,0.87,6,306,4,0,0,IT,low,0
148,149,0.84,0.88,4,263,5,1,0,marketing,low,0
149,150,0.39,0.5,2,147,3,0,0,marketing,low,0
150,151,0.11,0.91,6,278,4,0,0,marketing,low,0
151,152,0.45,0.56,2,154,3,0,0,marketing,low,0
152,153,0.37,0.52,2,143,3,0,0,marketing,low,0
153,154,0.4,0.52,2,155,3,0,0,marketing,low,0
154,155,0.39,0.48,2,160,3,0,0,sales,low,0
155,156,0.11,0.8,6,304,4,0,0,accounting,low,0
156,157,0.83,1.0,5,240,5,0,0,support,low,0
157,158,0.11,0.92,6,305,4,0,0,technical,low,0
158,159,0.39,0.5,2,136,3,0,0,management,low,0
159,160,0.45,0.45,2,132,3,0,0,marketing,low,0
160,161,0.1,0.95,7,301,4,0,0,marketing,low,0
161,162,0.9,0.98,5,243,6,0,0,marketing,low,0
162,163,0.45,0.51,2,147,3,0,0,sales,low,0
163,164,0.79,0.89,5,239,5,0,0,sales,low,0
164,165,0.9,0.99,5,260,5,0,0,sales,low,0
165,166,0.11,0.84,7,296,4,0,0,sales,low,0
166,167,0.43,0.55,2,129,3,0,0,sales,low,0
167,168,0.31,0.54,5,132,5,0,0,sales,low,0
168,169,0.32,0.5,2,135,5,0,0,sales,low,0
169,170,0.45,0.57,2,158,3,0,0,sales,low,0
170,171,0.81,0.99,4,259,5,0,0,sales,low,0
171,172,0.41,0.46,2,160,3,0,1,sales,low,0
172,173,0.11,0.78,7,278,4,0,0,sales,low,0
173,174,0.1,0.88,6,284,4,0,0,sales,low,0
174,175,0.7,0.53,2,274,4,0,0,sales,low,0
175,176,0.54,0.74,4,164,2,0,0,sales,low,0
176,177,0.41,0.48,2,148,3,0,0,sales,low,0
177,178,0.38,0.5,2,140,3,0,0,sales,medium,0
178,179,0.37,0.51,2,127,3,0,0,sales,medium,0
179,180,0.11,0.85,6,308,5,0,0,sales,medium,0
180,181,0.4,0.47,2,146,3,0,0,sales,medium,0
181,182,0.1,0.84,6,261,4,0,0,accounting,medium,0
182,183,0.89,0.99,5,257,5,0,0,accounting,medium,0
183,184,0.11,0.8,6,285,4,0,0,accounting,medium,0
184,185,0.36,0.55,2,141,3,0,0,hr,medium,0
185,186,0.4,0.46,2,127,3,0,0,hr,medium,0
186,187,0.09,0.85,6,297,4,0,0,hr,medium,0
187,188,0.4,0.46,2,143,3,0,0,hr,medium,0
188,189,0.37,0.55,2,152,3,0,0,technical,medium,0
189,190,0.44,0.51,2,156,3,0,0,technical,high,0
190,191,0.09,0.8,7,283,5,0,0,technical,low,0
191,192,0.92,0.87,4,226,6,1,0,technical,medium,0
192,193,0.74,0.91,4,232,5,0,0,technical,medium,0
193,194,0.09,0.82,6,249,4,0,0,technical,medium,0
194,195,0.89,0.95,4,275,5,0,0,technical,medium,0
195,196,0.09,0.8,6,304,4,0,0,technical,low,0
196,197,0.27,0.54,7,278,3,0,0,technical,low,0
197,198,0.1,0.91,6,287,4,0,0,technical,low,0
198,199,0.1,0.89,7,285,4,0,0,technical,low,0
199,200,0.77,0.94,5,226,6,0,0,support,low,0
200,201,0.9,0.82,5,259,5,0,0,support,low,0
201,202,0.39,0.5,2,135,3,0,0,support,low,0
202,203,0.76,1.0,5,219,5,0,0,support,low,0
203,204,0.1,0.93,6,256,4,0,0,support,low,0
204,205,0.87,0.9,5,254,6,0,0,support,low,0
205,206,0.38,0.5,2,153,3,0,0,support,low,0
206,207,0.77,0.99,5,228,5,0,0,support,low,0
207,208,0.78,0.87,4,228,5,0,0,support,low,0
208,209,0.44,0.5,2,128,3,0,0,support,low,0
209,210,0.38,0.52,2,153,3,0,0,support,low,0
210,211,0.43,0.46,2,156,3,0,0,technical,low,0
211,212,0.39,0.5,4,294,3,0,0,technical,low,0
212,213,0.88,1.0,5,219,5,0,0,technical,low,0
213,214,0.45,0.46,2,153,3,0,0,management,low,0
214,215,0.4,0.53,2,151,3,0,0,IT,low,0
215,216,0.36,0.51,2,155,3,0,0,IT,low,0
216,217,0.36,0.48,2,158,3,0,0,IT,low,0
217,218,0.9,0.98,5,245,5,0,0,IT,low,0
218,219,0.43,0.53,2,131,3,0,0,IT,low,0
219,220,0.89,0.87,5,225,5,0,0,product_mng,low,0
220,221,0.1,0.84,6,286,4,0,0,product_mng,low,0
221,222,0.37,0.5,2,135,3,0,0,product_mng,low,0
222,223,0.37,0.51,2,153,3,0,0,product_mng,low,0
223,224,0.87,0.9,5,252,5,0,0,IT,low,0
224,225,0.4,0.56,2,149,3,0,0,accounting,low,0
225,226,0.9,0.97,4,258,5,0,0,accounting,low,0
226,227,0.37,0.46,2,158,3,0,0,hr,low,0
227,228,0.44,0.54,2,149,3,0,0,hr,low,0
228,229,0.85,0.95,5,236,5,0,0,hr,low,0
229,230,0.78,0.98,5,239,6,0,0,marketing,low,0
230,231,0.42,0.47,2,159,3,0,0,marketing,low,0
231,232,0.92,0.99,5,255,6,0,0,sales,low,0
232,233,0.11,0.83,6,244,4,0,0,accounting,low,0
233,234,0.42,0.56,2,134,3,0,0,support,low,0
234,235,0.48,0.57,4,270,4,0,0,technical,low,0
235,236,0.83,0.85,4,255,5,0,0,management,low,0
236,237,0.4,0.53,2,151,3,0,0,marketing,low,0
237,238,0.43,0.45,2,135,3,0,0,marketing,low,0
238,239,0.43,0.53,2,146,3,0,0,marketing,low,0
239,240,0.1,0.97,7,254,4,0,0,sales,low,0
240,241,0.1,0.87,7,289,4,0,0,sales,low,0
241,242,0.37,0.46,2,156,3,0,0,sales,low,0
242,243,0.38,0.53,2,156,3,0,0,sales,low,0
243,244,0.4,0.5,2,128,3,0,0,sales,low,0
244,245,0.89,0.86,5,275,5,0,0,sales,low,0
245,246,0.45,0.46,2,155,3,0,0,sales,low,0
246,247,0.37,0.48,2,159,3,0,0,sales,low,0
247,248,0.46,0.49,2,148,3,0,0,sales,low,0
248,249,0.87,0.91,4,228,5,0,0,sales,low,0
249,250,0.11,0.84,6,298,4,0,0,sales,low,0
250,251,0.79,0.87,5,261,5,0,0,sales,low,0
251,252,0.79,0.92,5,254,6,0,0,sales,low,0
252,253,0.19,0.59,7,192,3,0,0,sales,low,0
253,254,0.87,0.98,4,248,5,0,0,sales,low,0
254,255,0.6,0.92,2,258,5,0,0,sales,low,0
255,256,0.44,0.45,2,156,3,0,0,sales,medium,0
256,257,0.11,0.81,6,266,4,1,0,sales,medium,0
257,258,0.42,0.54,2,156,3,0,0,sales,medium,0
258,259,0.88,0.88,5,232,5,1,0,accounting,medium,0
259,260,0.11,0.84,6,287,4,0,0,accounting,medium,0
260,261,0.46,0.46,2,154,3,0,0,accounting,medium,0
261,262,0.82,0.97,5,263,5,0,0,hr,medium,0
262,263,0.44,0.56,2,131,3,0,0,hr,medium,0
263,264,0.11,0.78,6,260,4,0,0,hr,medium,0
264,265,0.42,0.5,2,139,3,0,0,hr,medium,0
265,266,0.84,0.93,4,251,5,0,0,technical,medium,0
266,267,0.11,0.95,6,286,4,0,0,technical,medium,0
267,268,0.45,0.53,2,129,3,0,0,technical,high,0
268,269,0.38,0.56,2,156,3,0,0,technical,low,0
269,270,0.38,0.86,6,139,6,0,0,technical,medium,0
270,271,0.44,0.51,2,127,3,0,0,technical,medium,0
